PassengerId,CryoSleep,Cabin,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Name,Transported,Num,Deck_A,Deck_B,Deck_C,Deck_D,Deck_E,Deck_F,Deck_G,Deck_T,Side_P,Side_S,Destination_55 Cancri e,Destination_PSO J318.5-22,Destination_TRAPPIST-1e,HomePlanet_Earth,HomePlanet_Europa,HomePlanet_Mars,Cabin_encoded
,True,,24.0,False,0.0,0.0,173.72916912197996,0.0,0.0,,True,6.0,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,1344
,False,,29.0,False,902.0,1.0,137.0,0.0,0.0,,True,44.0,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,3762
,True,,11.0,False,0.0,0.0,0.0,0.0,0.0,,True,44.0,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,3762
,False,,17.0,False,848.0,0.0,307.0,182.0,0.0,,False,44.0,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,3762
,False,,13.0,False,192.0,0.0,0.0,51.0,739.0,,False,9.0,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False,2169
,False,,35.0,False,147.0,188.0,0.0,10.0,387.0,,False,45.0,False,False,False,False,False,True,False,False,True,False,False,False,True,True,False,False,3775
,False,,21.0,False,367.0,281.0,0.0,0.0,146.0,,False,46.0,False,False,False,False,False,True,False,False,True,False,False,False,True,True,False,False,3789
,False,,21.0,False,0.0,56.0,0.0,0.0,1918.0,,False,40.0,False,False,False,False,False,True,False,False,False,True,True,False,False,True,False,False,3697
,False,,38.0,False,1517.0,0.0,0.0,27.0,0.0,,False,47.0,False,False,False,False,False,True,False,False,True,False,False,False,True,True,False,False,3805
,True,,19.0,False,0.0,0.0,0.0,0.0,0.0,,True,36.0,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False,False,5600
,True,,2.0,False,0.0,0.0,0.0,0.0,0.0,,True,37.0,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False,False,5615
,False,,0.0,False,0.0,0.0,0.0,0.0,0.0,,True,37.0,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False,False,5615
,True,,13.0,False,0.0,0.0,0.0,0.0,0.0,,False,37.0,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False,False,5615
,False,,25.0,False,122.0,84.0,173.72916912197996,0.0,0.0,,False,10.0,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False,1409
,False,,16.0,False,0.0,3.0,0.0,0.0,1099.0,,False,48.0,False,False,False,False,False,True,False,False,True,False,False,False,True,True,False,False,3818
,False,,1.0,False,0.0,0.0,0.0,0.0,0.0,,False,37.0,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,False,5615
,True,,15.0,False,0.0,0.0,0.0,0.0,0.0,,True,37.0,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False,False,5615
,False,,21.0,False,2237.0,0.0,119.0,0.0,0.0,,False,13.0,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,True,1454
,False,,23.0,False,1215.0,80.0,1.0,2.0,0.0,,False,13.0,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,1454
,False,,33.0,False,1933.0,12.0,188.0,1.0,0.0,,False,13.0,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,1454
,True,,21.0,False,0.0,0.0,0.0,0.0,0.0,,True,13.0,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,1454
,False,,41.0,False,1230.0,0.0,301.0,43.0,1023.0,,False,13.0,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,1454
,False,,16.0,False,915.0,0.0,221.0,234.0,0.0,,False,13.0,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,1454
,True,,42.0,False,0.0,0.0,0.0,0.0,0.0,,False,13.0,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,1454
,False,,20.0,False,1406.0,0.0,0.0,11.0,0.0,,False,41.0,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,3708
,True,,24.0,False,0.0,0.0,0.0,0.0,0.0,,True,41.0,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,3708
,True,,16.0,False,0.0,0.0,0.0,0.0,0.0,,True,14.0,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,1468
,False,,21.0,False,0.0,2.0,665.0,0.0,9.0,,False,35.0,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False,False,5586
,False,,32.0,True,181.0,0.0,5.0,1634.0,0.0,,False,42.0,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,3729
,True,,58.0,False,0.0,0.0,0.0,0.0,0.0,,True,38.0,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,False,5630
,False,,24.0,False,4.0,7.0,0.0,713.0,79.0,,False,43.0,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False,False,3746
,False,,30.0,False,85.0,0.0,1.0,1720.0,0.0,,False,44.0,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,3763
,True,,27.0,False,0.0,458.07720329024676,0.0,0.0,0.0,,False,36.0,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False,False,5601
,False,,32.0,False,56.0,0.0,256.0,1438.0,0.0,,False,45.0,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,3776
,False,,43.0,False,224.687617481203,888.0,0.0,0.0,0.0,,False,50.0,False,False,False,False,False,True,False,False,True,False,False,False,True,True,False,False,3845
,True,,42.0,False,0.0,0.0,0.0,0.0,0.0,,True,11.0,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,166
,False,,37.0,False,637.0,0.0,0.0,92.0,319.0,,False,600.3676712973864,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,6560
,True,,35.0,False,0.0,0.0,0.0,0.0,0.0,,True,52.0,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,3872
,False,,33.0,False,0.0,1249.0,0.0,4812.0,1116.0,,False,11.0,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,1424
,False,,18.0,False,313.0,1.0,691.0,283.0,0.0,,False,46.0,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,3790
,True,,21.0,False,0.0,0.0,0.0,0.0,0.0,,False,37.0,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False,False,5616
,True,,43.0,False,0.0,0.0,0.0,0.0,0.0,,True,600.3676712973864,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,6560
,True,,14.0,False,0.0,0.0,0.0,0.0,0.0,,True,47.0,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,True,3806
,False,,46.0,False,0.0,3571.0,0.0,0.0,7.0,,True,6.0,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,978
,False,,33.0,False,0.0,86.0,796.0,584.0,10912.0,,False,6.0,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,978
,False,,21.0,False,2947.0,0.0,287.0,27.0,0.0,,False,8.0,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,1377
,False,,33.0,False,0.0,1.0,0.0,8620.0,1063.0,,False,10.0,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,599
,True,,47.0,False,224.687617481203,0.0,0.0,0.0,0.0,,False,38.0,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False,False,5631
,True,,54.0,False,0.0,0.0,0.0,0.0,0.0,,True,11.0,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,613
,False,,30.0,False,335.0,695.0,541.0,0.0,0.0,,False,53.0,False,False,False,False,False,True,False,False,True,False,False,False,True,True,False,False,3888
,False,,29.0,False,272.0,615.0,0.0,0.0,1.0,,False,42.0,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False,False,5686
,False,,21.0,False,702.0,172.0,408.0,2.0,6.0,,True,54.0,False,False,False,False,False,True,False,False,True,False,False,False,True,True,False,False,3903
,True,,24.0,False,0.0,0.0,0.0,0.0,0.0,,True,3.0,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,44
,False,,21.0,False,1664.0,0.0,173.72916912197996,0.0,0.0,,False,49.0,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,True,3832
,True,,60.0,False,0.0,0.0,0.0,0.0,0.0,,True,49.0,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,3832
,False,,22.0,False,0.0,0.0,313.0,299.0,92.0,,False,50.0,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False,False,3846
,False,,26.0,False,0.0,4810.0,0.0,981.0,2054.0,,False,16.0,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,1497
,False,,26.0,False,66.0,29.0,0.0,0.0,803.0,,False,56.0,False,False,False,False,False,True,False,False,True,False,False,False,True,True,False,False,3932
,True,,28.0,False,0.0,0.0,0.0,0.0,0.0,,True,43.0,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False,False,5702
,True,,39.0,False,0.0,0.0,0.0,311.1387779083431,0.0,,True,8.0,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,1378
,False,,13.0,False,118.0,0.0,0.0,754.0,1.0,,False,51.0,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False,False,3858
,False,,47.0,False,0.0,231.0,592.0,0.0,0.0,,True,52.0,False,False,False,False,False,True,False,False,False,True,True,False,False,True,False,False,3873
,False,,63.0,False,0.0,25.0,128.0,0.0,1240.0,,False,59.0,False,False,False,False,False,True,False,False,True,False,False,False,True,True,False,False,3973
,True,,28.82793046746535,False,0.0,0.0,0.0,0.0,0.0,,True,9.0,False,False,False,True,False,False,False,False,False,True,True,False,False,False,True,False,1392
,False,,50.0,False,44.0,2390.0,0.0,53.0,0.0,,True,61.0,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False,False,4003
,False,,35.0,False,0.0,0.0,0.0,888.0,304.8547912992357,,False,600.3676712973864,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,6560
,False,,45.0,False,0.0,97.0,0.0,14.0,333.0,,False,45.0,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False,False,5731
,False,,19.0,False,0.0,0.0,2078.0,0.0,0.0,,True,63.0,False,False,False,False,False,True,False,False,True,False,False,False,True,True,False,False,4026
,False,,21.0,False,0.0,918.0,0.0,0.0,0.0,,True,54.0,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False,False,3904
,True,,29.0,False,0.0,0.0,0.0,0.0,0.0,,True,46.0,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,False,5748
,False,,22.0,False,146.0,654.0,1.0,0.0,2.0,,True,64.0,False,False,False,False,False,True,False,False,True,False,False,False,True,True,False,False,4040
,True,,14.0,False,0.0,0.0,0.0,0.0,0.0,,True,16.0,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,1496
,True,,42.0,False,0.0,0.0,0.0,0.0,0.0,,True,16.0,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,1496
,False,,57.0,False,3.0,1281.0,29.0,162.0,13.0,,False,65.0,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False,False,4055
,True,,39.0,False,0.0,0.0,0.0,0.0,0.0,,True,600.3676712973864,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,6560
,False,,28.0,False,0.0,587.0,32.0,6.0,1460.0,,False,12.0,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,184
,False,,19.0,False,0.0,0.0,0.0,0.0,828.0,,False,55.0,False,False,False,False,False,True,False,False,False,True,True,False,False,True,False,False,3917
,True,,19.0,False,0.0,0.0,0.0,0.0,0.0,,True,12.0,False,False,True,False,False,False,False,False,False,True,True,False,False,False,True,False,630
,False,,26.0,False,0.0,4458.0,0.0,1157.0,262.0,,True,7.0,False,True,False,False,False,False,False,False,False,True,True,False,False,False,True,False,556
,True,,17.0,False,0.0,0.0,0.0,0.0,0.0,,True,7.0,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,556
,False,,43.0,False,0.0,0.0,0.0,0.0,0.0,,True,7.0,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,556
,False,,9.0,False,0.0,0.0,0.0,0.0,0.0,,True,7.0,False,True,False,False,False,False,False,False,False,True,True,False,False,False,True,False,556
,False,,40.0,False,0.0,6500.0,88.0,1090.0,0.0,,True,10.0,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,1037
,True,,50.0,False,0.0,0.0,0.0,311.1387779083431,0.0,,True,8.0,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,568
,False,,24.0,False,90.0,2.0,1324.0,17.0,0.0,,True,47.0,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False,False,5763
,True,,57.0,False,0.0,0.0,0.0,0.0,0.0,,True,3.0,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,43
,True,,16.0,False,0.0,0.0,0.0,0.0,0.0,,False,600.3676712973864,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,6560
,False,,23.0,False,0.0,0.0,15.0,0.0,1370.0,,False,67.0,False,False,False,False,False,True,False,False,True,False,False,False,True,True,False,False,4080
,True,,23.0,False,0.0,0.0,0.0,0.0,0.0,,True,41.0,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,5674
,False,,28.0,False,0.0,422.0,0.0,1851.0,5166.0,,False,18.0,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,1526
,False,,23.0,False,0.0,584.0,0.0,20.0,2469.0,,False,7.0,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,991
,False,,23.0,False,368.0,175.0,259.0,1.0,101.0,,False,19.0,False,False,False,False,True,False,False,False,False,True,False,False,True,True,False,False,1542
,False,,18.0,False,0.0,0.0,1359.0,0.0,0.0,,True,59.0,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False,False,3974
,False,,18.0,False,1194.0,0.0,157.0,6.0,0.0,,False,60.0,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False,False,3990
,False,,67.0,False,224.687617481203,230.0,0.0,4476.0,241.0,,False,600.3676712973864,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,6560
,False,,60.0,False,7.0,540.0,1.0,0.0,4.0,,True,68.0,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,4093
,True,,28.82793046746535,False,0.0,0.0,173.72916912197996,0.0,0.0,,True,50.0,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,False,5799
,False,,49.0,False,331.0,0.0,0.0,318.0,0.0,,True,68.0,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False,False,4093
,False,,0.0,False,0.0,0.0,0.0,0.0,0.0,,True,50.0,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,False,5799
,False,,26.0,False,386.0,0.0,74.0,0.0,1330.0,,False,51.0,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,False,5817
,True,,35.0,False,0.0,0.0,0.0,0.0,0.0,,True,42.0,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,5687
,False,,24.0,False,0.0,2628.0,173.72916912197996,170.0,0.0,,True,9.0,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,584
,True,,20.0,False,0.0,0.0,0.0,0.0,304.8547912992357,,True,9.0,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,584
,False,,18.0,False,0.0,2.0,0.0,311.1387779083431,0.0,,False,44.0,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False,False,5717
,False,,21.0,False,0.0,5.0,3.0,0.0,304.8547912992357,,False,44.0,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False,False,5717
,False,,59.0,True,1018.0,0.0,209.0,0.0,0.0,,False,61.0,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,4004
,True,,13.0,False,0.0,0.0,0.0,0.0,0.0,,False,45.0,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False,False,5732
,True,,43.0,False,0.0,0.0,0.0,0.0,0.0,,False,53.0,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,False,5847
,True,,29.0,False,0.0,0.0,0.0,0.0,0.0,,False,47.0,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False,False,5764
